# Wicked.Experimental reviewed pre-1.0 API
# name<TAB>binding-kind
render_virtual_table	function
render_virtual_table_surface!	function
render_virtual_tree	function
render_virtual_tree_surface!	function
reorder_virtual_column!	function
replace_data!	function
replace_overlay!	function
replace_screen!	function
replay_all!	function
replay_errors	function
replay_position	function
replay_status	function
replay_step!	function
request_file_refresh!	function
request_items!	function
request_remote_full_frame!	function
reset_animation!	function
reset_error_boundary!	function
reset_graphics_sink!	function
reset_replay!	function
resize_remote_backend!	function
resize_rich_surface!	function
resize_split!	function
resize_virtual_list!	function
resolve_action_binding	function
resolve_binding	function
resolve_extensions	function
resolve_role_style	function
resume!	function
resume_animation!	function
resume_notification!	function
retry_page!	function
rich_line_to_core	function
rich_lines_to_core_text	function
rich_paragraph_widget	function
rich_span_to_core	function
rich_surface_hit_test	function
rich_surface_lines	function
rich_surface_snapshot	function
rich_toolkit_element	function
route_toolkit_drag_events!	function
row	function
run	function
sample_animation	function
schedule_after!	function
scroll_code_view!	function
scroll_markdown_by!	function
scroll_markdown_to!	function
scroll_scrollbar!	function
scroll_virtual_list!	function
scrollbar_component	function
scrollbar_metrics	function
scrollbar_semantic_node	function
seal_trace!	function
search_code!	function
seek_replay!	function
select_all!	function
select_date!	function
select_graphics_protocol	function
select_markdown_text!	function
select_virtual_index!	function
select_virtual_tree!	function
selected_code_lines	function
selected_code_text	function
selected_item	function
selected_value	function
selected_values	function
semantic_descriptor	function
semantic_focus_order	function
semantic_hit_test	function
semantic_node	function
semantic_nodes	function
semantic_pilot_snapshot	function
semantic_roles	function
semantic_snapshot	function
service_errors	function
services_running	function
set_action_scopes!	function
set_carousel_index!	function
set_code_diagnostics!	function
set_code_language!	function
set_code_source!	function
set_color_hex!	function
set_color_hsv!	function
set_color_rgb!	function
set_combobox_query!	function
set_component_state!	function
set_control_value!	function
set_data_query!	function
set_extension_service!	function
set_file_cursor!	function
set_file_filter!	function
set_file_sort!	function
set_markdown!	function
set_motion_policy!	function
set_numeric_text!	function
set_numeric_value!	function
set_page_size!	function
set_range_slider!	function
set_raw!	function
set_reload_enabled!	function
set_scrollbar_offset!	function
set_service_recorder!	function
set_slider!	function
set_split_fraction!	function
set_text!	function
set_theme!	function
set_time_picker!	function
set_virtual_column_width!	function
set_virtual_filter!	function
set_virtual_search!	function
shutdown_services!	function
side_by_side_diff_component	function
slider_component	function
slider_fraction	function
slider_semantic_node	function
spawn_managed!	function
specificity	function
splice_data!	function
split_pane_regions	function
stack	function
start_replay!	function
stepper_component	function
stepper_semantic_tree	function
style_markdown_viewport	function
style_rich_line	function
subscriptions	function
suspend!	function
switch_range_handle!	function
sync_toolkit_drop_target!	function
tag_input_component	function
take_action_errors!	function
take_animation_errors!	function
take_announcements!	function
take_drag_events!	function
take_invalidations!	function
take_notification_errors!	function
take_notification_events!	function
take_overlay_errors!	function
take_reload_errors!	function
take_reload_events!	function
take_replay_errors!	function
take_semantic_announcements!	function
take_service_errors!	function
take_theme_errors!	function
take_trace_errors!	function
theme_errors	function
theme_generation	function
theme_style	function
throw_if_cancelled	function
tick_animations!	function
tick_skeleton!	function
tick_tooltip!	function
time_picker_component	function
timeline_semantic_tree	function
toggle_accordion!	function
toggle_code_breakpoint!	function
toggle_collapsible!	function
toggle_file_selection!	function
toggle_inspector!	function
toggle_virtual_selection!	function
toggle_virtual_sort!	function
toggle_virtual_tree!	function
toolkit_component_view	function
toolkit_semantic_tree	function
top_modal	function
top_overlay	function
trace!	function
trace_dropped_count	function
trace_entries	function
trace_errors	function
trace_events	function
trace_length	function
trace_snapshot	function
transaction_component!	function
tree_children	function
tree_has_children	function
tree_item_key	function
tree_roots	function
trigger_reload!	function
unbind!	function
unbind_advanced_control_key!	function
unbind_code_view_key!	function
unbind_data_entry_key!	function
unbind_file_browser_key!	function
unbind_markdown_key!	function
unbind_notification_semantics!	function
unbind_reactive_class!	function
unbind_theme_engine!	function
unbind_virtual_key!	function
undo!	function
unicode_fallback	function
unregister_action!	function
unregister_drop_target!	function
unregister_extension!	function
unregister_reload_target!	function
unregister_role_factory!	function
unregister_semantic_handler!	function
unregister_theme!	function
unregister_toolkit_drop_target!	function
update_autocomplete!	function
update_drag!	function
update_drop_target!	function
update_resize!	function
update_toolkit_drag!	function
update_virtual_column_resize!	function
validate_semantics	function
validate_theme_roles	function
virtual_action_for_key	function
virtual_list_component	function
virtual_list_semantic_tree	function
virtual_list_slot_at	function
virtual_table_column_at	function
virtual_table_component	function
virtual_table_query	function
virtual_table_semantic_tree	function
virtual_time_ns	function
virtual_tree_component	function
virtual_tree_row_at	function
virtual_tree_semantic_tree	function
visible_completion_range	function
visible_completions	function
visible_range	function
watched_reload_paths	function
websocket_session	function
widget_semantic_children	function
widget_semantic_descriptor	function
with_extensions	function
with_resource_scope	function
with_semantic_node	function
with_trace_span	function
write_clipboard!	function
